year,track_name,artist_name,artist_id
2016,In The Clear,Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD
2016,Zero e Um,Dead Fish,7Lvg39k5XgXevGR767ikYI
2016,Fight For Your Right,Beastie Boys,03r4iKL2g2442PT9n2UKsx
2016,Make Some Noise,Beastie Boys,03r4iKL2g2442PT9n2UKsx
2016,Boa Noite,Tropkillaz,5bzWtCkjIAMgN93gLt56SO
2016,Truth Hits Hard,Paura,2jOOqtTMgoODWvKDQi6WkH
2016,Fragmento - Ao Vivo,Dead Fish,7Lvg39k5XgXevGR767ikYI
2016,Viva a Rapaziada!,Zander,2U9BIqZBwHMRy5KspZpzt9
2016,Maconha,Mukeka di Rato,2WEABapGGzYET6Dq5tmIDi
2016,"Ah, eu Se Fudi!",Os Pedrero,20AgDgpylgasUMPZ8l5xEw
2016,Múmia,Dead Fish,7Lvg39k5XgXevGR767ikYI
2016,Ontem,CPM 22,2Jw4Lrfjnyv2QsDoBgnrAP
2016,Microphone Fiend,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj
2016,Milionário do Sonho,Emicida,2d9LRvQJnAXRijqIJDDs2K
2016,Aviso Que,Sarah Abdala,5eJxc2SauE8ahXHaJ0yZsr
2016,Duas de Cinco,Criolo,37ZflmHTdxkSLQuT8w9NBs
2016,Congregation,Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD
2016,Hitler's Dog Stalin Rats,Mukeka di Rato,2WEABapGGzYET6Dq5tmIDi
2016,Cool Girl,Tove Lo,4NHQUGzhtTLFvgF5SZesLK
2016,Closer To The Edge,Thirty Seconds To Mars,0RqtSIYZmd4fiBKVFqyIqD
2016,Pedro Pedreiro Parou de Esperar,BRAZA,5F0iFhw7bZE7a8INjualJn
2016,Assets,Tropkillaz,5bzWtCkjIAMgN93gLt56SO
2016,Root Down,Beastie Boys,03r4iKL2g2442PT9n2UKsx
2016,The Feast and The Famine,Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD
2016,Sonho Corrompido,Mukeka di Rato,2WEABapGGzYET6Dq5tmIDi
2016,Primavera (Vai Chuva),Criolo,37ZflmHTdxkSLQuT8w9NBs
2016,Animalia,menores atos,6KNc5HwsgpYNBCPaPrg4dv
2016,Molotov,Dead Fish,7Lvg39k5XgXevGR767ikYI
2016,Sobre a Violência,Dead Fish,7Lvg39k5XgXevGR767ikYI
2016,Montanha de Corpos,Mukeka di Rato,2WEABapGGzYET6Dq5tmIDi
2016,"Obrigado Deus, pelas boas Empresas...",Mukeka di Rato,2WEABapGGzYET6Dq5tmIDi
2016,Acabar com Você,Mukeka di Rato,2WEABapGGzYET6Dq5tmIDi
2016,Heróis da Nação Falida,Mukeka di Rato,2WEABapGGzYET6Dq5tmIDi
2016,Proprietários do Terceiro Mundo,Dead Fish,7Lvg39k5XgXevGR767ikYI
2016,Proprietários do Terceiro Mundo,Dead Fish,7Lvg39k5XgXevGR767ikYI
2018,Our Town,Sticky Fingers,3ZGr7nQBXDU2WhyXgRVbt0
2018,Gone,Kanye West,5K4W6rqBFWDnAN6FQUkS6x
2018,XXX. FEAT. U2.,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg
2018,I Don't F**k With You,Trinix,3HqP3nd8WI0VfHRhApPlan
2018,Stand by Me,Otis Redding,60df5JBRRPcnSpsIMxxwQm
2018,Mercury: Retrograde,Ghostemane,3uL4UpqShC4p2x1dJutoRW
2018,Siga,Dead Fish,7Lvg39k5XgXevGR767ikYI
2018,Cure for the Itch,Linkin Park,6XyY86QOPPrYVGvF9ch6wz
2018,Killing In The Name,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj
2018,Conflito Violento,Ratos De Porão,3d2xlrGC9JGD7ycsf0e8mF
2018,Helter Skelter - Remastered 2009,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
2018,Riders,Yung Buda,34JhhuxlkDFSA5ek4AuZOp
2018,Umaextrapunkprumextrafunk,Black Alien,6aCbXH85qN6xo54C7atSMx
2018,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,2hWs22BmQkK4czFtDLnar2
2018,DNA.,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg
2018,Fluorescent Adolescent,Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH
2018,What More Can I Say,NxWorries,6PEMFpe3PTOksdV4ZXUpbE
2018,Você Diz Que O Amor Não Dói,Marcelo D2,1vEN3d3dJbmdHQpXD6AIkL
2018,Know What I Want,Kali Uchis,1U1el3k54VvEUzo3ybLPlM
2018,Mundo Tela,BNegão & Seletores de Frequencia,1cpyFBSbDQgC05pKUhzNyt
2018,Drop It Like It's Hot,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG
2018,Redbone,Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL
2018,Qual É o Rosto de Deus?,BRAZA,5F0iFhw7bZE7a8INjualJn
2018,Atordoado,CPM 22,2Jw4Lrfjnyv2QsDoBgnrAP
2018,By Myself,Linkin Park,6XyY86QOPPrYVGvF9ch6wz
2018,Tik Tak,Doctor MC's,3Jj7NIBaqFSHmcsO33ilwh
2018,The Evil Has Landed,Queens of the Stone Age,4pejUc4iciQfgdX6OKulQn
2018,6 Foot 7 Foot,Lil Wayne,55Aa2cqylxrFIXC767Z865
2018,Last Nite,The Strokes,0epOFNiUfyON9EYx7Tpr6V
2018,HUMBLE.,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg
2018,Bridge Burning,Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD
2018,Ninguém Manda em Mim,Os Pedrero,20AgDgpylgasUMPZ8l5xEw
2018,That's What I Like,Bruno Mars,0du5cEVh5yTK9QJze8zA0C
2018,Plain Jane,A$AP Ferg,5dHt1vcEm9qb8fCyLcB3HL
2018,Hoje,Dead Fish,7Lvg39k5XgXevGR767ikYI
2018,Sunshine,Matisyahu,5eyMzR1hYiEZtN2c9ly2kw
2018,Primeiro de Abril,Mc Marechal,5YZEcrC3yHeiZ1bBvwKRUF
2018,I Sat By The Ocean,Queens of the Stone Age,4pejUc4iciQfgdX6OKulQn
2018,(sic),Slipknot,05fG473iIaoy82BF1aGhL8
2018,Bodak Yellow,Cardi B,4kYSro6naA4h99UJvo89HB
2018,Danger Zone,Marcelo D2,1vEN3d3dJbmdHQpXD6AIkL
2018,Fome do cão,Raimundos,3CfJckVRuukdJSvK3r89yJ
2018,War Pigs,CAKE,6A43Djmhbe9100UwnI7epV
2018,O Vencedor,Los Hermanos,7Brxri4l1ATShikyHXsEr6
2018,Minha Escolinha,Mukeka di Rato,2WEABapGGzYET6Dq5tmIDi
2018,Procrastinando,Dead Fish,7Lvg39k5XgXevGR767ikYI
2018,Bound 2,Kanye West,5K4W6rqBFWDnAN6FQUkS6x
2018,Permanent Holiday,Mike Love,2sgVQmhRbgSEe47A1bJRrC
2018,Linda,Projota,2zGf6lwQ9PxXdoeo5XXP2K
2018,Nights,Frank Ocean,2h93pZq0e7k5yf4dywlkpM
2018,Ridin Round,Kali Uchis,1U1el3k54VvEUzo3ybLPlM
2018,Minha Lei,Rael,0GWNKI3VPEcJsOIEhUjmxd
2018,Slow Dancing in a Burning Room,John Mayer,0hEurMDQu99nJRq8pTxO14
2018,Oh! Darling - Remastered,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
2018,The Blister Exists,Slipknot,05fG473iIaoy82BF1aGhL8
2018,Mine,Bazzi,4GvEc3ANtPPjt1ZJllr5Zl
2018,Revólver,Dead Fish,7Lvg39k5XgXevGR767ikYI
2018,Roots Bloody Roots,Sepultura,6JW8wliOEwaDZ231ZY7cf4
2018,One Drop,Bob Marley & The Wailers,2QsynagSdAqZj3U9HgDzjD
2018,Os Hipsters do Centro,Os Pedrero,20AgDgpylgasUMPZ8l5xEw
2018,Bonita - Ao Vivo | Acústico,Raimundos,3CfJckVRuukdJSvK3r89yJ
2018,Pra Sempre,Forfun,1qIAsl3tIpnX0j4BMi0l5g
2018,Rinha de Magnata,Mukeka di Rato,2WEABapGGzYET6Dq5tmIDi
2018,One Step Closer,Linkin Park,6XyY86QOPPrYVGvF9ch6wz
2018,Black,Pearl Jam,1w5Kfo2jwwIPruYS2UWh56
2018,Cego de jericó,Rodox,4xlLXZhyat8hNIvgArQEak
2018,Drink The Water,Jack Johnson,3GBPw9NK25X1Wt2OUvOwY3
2018,Tão Iguais,Dead Fish,7Lvg39k5XgXevGR767ikYI
2018,Song For The Dead,Queens of the Stone Age,4pejUc4iciQfgdX6OKulQn
2018,Feeling Good,Marcelo D2,1vEN3d3dJbmdHQpXD6AIkL
2018,Want You Bad,The Offspring,5LfGQac0EIXyAN8aUwmNAQ
2018,The Dark Eternal Night,Dream Theater,2aaLAng2L2aWD2FClzwiep
2018,Wish You Were Here,Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9
2018,Carne,Mukeka di Rato,2WEABapGGzYET6Dq5tmIDi
2018,Straight Outta Compton,N.W.A.,4EnEZVjo3w1cwcQYePccay
2018,Spin the Black Circle,Pearl Jam,1w5Kfo2jwwIPruYS2UWh56
2018,Hospital do sofredor,CPM 22,2Jw4Lrfjnyv2QsDoBgnrAP
2018,Given Up,Linkin Park,6XyY86QOPPrYVGvF9ch6wz
2018,Queda Livre,Dead Fish,7Lvg39k5XgXevGR767ikYI
2018,Breezeblocks,alt-J,3XHO7cRUPCLOr6jwp8vsx5
2018,What's The Score - Live In Manchester,Ady Suleiman,5LuLeXlnT2jFxbx7Cg7j88
2018,De costas para o mar,Rodox,4xlLXZhyat8hNIvgArQEak
2018,Break Stuff,Limp Bizkit,165ZgPlLkK7bf5bDoFc6Sb
2018,Cool Girl,Tove Lo,4NHQUGzhtTLFvgF5SZesLK
2018,Homem Borracha,Mukeka di Rato,2WEABapGGzYET6Dq5tmIDi
2018,Rolo Compressor,Black Alien,6aCbXH85qN6xo54C7atSMx
2018,No More Trouble,Bob Marley & The Wailers,2QsynagSdAqZj3U9HgDzjD
2018,30 Kgs de Merda,Surra,5TM5LOr6mxQGod2sH9Uz9e
2018,Have a Cigar,Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9
2018,Escapando,Dead Fish,7Lvg39k5XgXevGR767ikYI
2018,Conta Comigo,CPM 22,2Jw4Lrfjnyv2QsDoBgnrAP
2018,Tá Bom,Los Hermanos,7Brxri4l1ATShikyHXsEr6
2018,Sleep Now In the Fire,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj
2018,Faint,Linkin Park,6XyY86QOPPrYVGvF9ch6wz
2018,Sabotage,Beastie Boys,03r4iKL2g2442PT9n2UKsx
2018,Pompem,Raimundos,3CfJckVRuukdJSvK3r89yJ
2018,Chop Suey!,System Of A Down,5eAWCfyUhZtHHtBdNk56l1
2018,This Is America,Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL
2018,Legalize Já - Ao Vivo,Planet Hemp,3nasa4yabzvUeb6DzejDYU
2018,Jump (feat. Gizzle),Lupe Fiasco,01QTIT5P1pFP3QnnFSdsJf
2020,Everything Sux,Descendents,1FGH4Bh7g9W6V4fUcKZWp5
2020,The Guns of Brixton - Remastered,The Clash,3RGLhK1IP9jnYFH4BRFJBS
2020,Anarchy In The UK,Sex Pistols,1u7kkVrr14iBvrpYnZILJR
2020,Waiting Room,Fugazi,62sC6lUEWRjbFqXpMmOk4G
2020,Rise Above,Black Flag,5Mhs3Eu8lU6sRCtRYsmABV
2020,Minor Threat,Minor Threat,07PiZYrhllpSXtELkUxlrf
2020,Last Caress,Misfits,1cXi8ALPQCBHZbf0EgP4Ey
2020,Turn Your Lights Down Low,Bob Marley & The Wailers,2QsynagSdAqZj3U9HgDzjD
2020,King Kunta,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg
2020,"Hello, Goodbye - Remastered 2009",The Beatles,3WrFJ7ztbogyGnTHbHJFl2
2020,Estória Nova,Conchá,3EhaPCVhgPrrXnO7jTtx7p
2020,Banned in D.C.,Bad Brains,1oVj9JmPUPg4SQ2uerV2xc
2020,Alright,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg
2020,Our Town,Sticky Fingers,3ZGr7nQBXDU2WhyXgRVbt0
2020,Come Down,Anderson .Paak,3jK9MiCrA42lLAdMGUZpwa
2020,I Against I,Bad Brains,1oVj9JmPUPg4SQ2uerV2xc
2020,Atordoado,CPM 22,2Jw4Lrfjnyv2QsDoBgnrAP
2020,Réu Confesso,Tim Maia,0jOs0wnXCu1bGGP7kh5uIu
2020,Presença,Caetano Veloso,7HGNYPmbDrMkylWqeFCOIQ
2020,Live Dead Inside,Bayside Kings,1ixRGSR7pOSWqLTtbjL62p
2020,Satellite - Remastered 2012,Sex Pistols,1u7kkVrr14iBvrpYnZILJR
2020,Sailin' On,Bad Brains,1oVj9JmPUPg4SQ2uerV2xc
2020,Harvest Moon,Neil Young,6v8FB84lnmJs434UJf2Mrm
2020,Saturday Night,Misfits,1cXi8ALPQCBHZbf0EgP4Ey
2020,Umaextrapunkprumextrafunk,Black Alien,6aCbXH85qN6xo54C7atSMx
2020,Count on Me,Bayside Kings,1ixRGSR7pOSWqLTtbjL62p
2020,God Save The Queen - Remastered 2012,Sex Pistols,1u7kkVrr14iBvrpYnZILJR
2020,Where Eagles Dare,Misfits,1cXi8ALPQCBHZbf0EgP4Ey
2020,London Calling - Remastered,The Clash,3RGLhK1IP9jnYFH4BRFJBS
2020,Takedown,Bayside Kings,1ixRGSR7pOSWqLTtbjL62p
2020,Saiu o Sol,Hot e Oreia,2sxBXOW6WrpuO6rXZ3kHtE
2020,Suburban Home,Descendents,1FGH4Bh7g9W6V4fUcKZWp5
2020,California Uber Alles,Dead Kennedys,30U8fYtiNpeA5KH6H87QUV
2020,Holidays In The Sun - Remastered 2012,Sex Pistols,1u7kkVrr14iBvrpYnZILJR
2020,Slip It In,Black Flag,5Mhs3Eu8lU6sRCtRYsmABV
2020,Rotting Out,Descendents,1FGH4Bh7g9W6V4fUcKZWp5
2020,Clampdown - Remastered,The Clash,3RGLhK1IP9jnYFH4BRFJBS
2020,SICKO MODE,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY
2020,untitled 02 | 06.23.2014.,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg
2020,Roots Bloody Roots - 2017 Remaster,Sepultura,6JW8wliOEwaDZ231ZY7cf4
2020,Helena,Misfits,1cXi8ALPQCBHZbf0EgP4Ey
2020,Jesus of Suburbia,Green Day,7oPftvlwr6VrsViSDV7fJY
2020,Não Deixe O Mar Te Engolir,Charlie Brown Jr.,1on7ZQ2pvgeQF4vmIA09x5
2020,Refuse / Resist,Sepultura,6JW8wliOEwaDZ231ZY7cf4
2020,Hybrid Moments,Misfits,1cXi8ALPQCBHZbf0EgP4Ey
2020,Lucro (Descomprimindo),BaianaSystem,5JHYuwE2n7bleXMUsmtCW5
2020,Conflito Violento,Ratos De Porão,3d2xlrGC9JGD7ycsf0e8mF
2020,Good Times Bad Times - 1993 Remaster,Led Zeppelin,36QJpDe2go2KgaRleHCDTp
2020,I Turned into a Martian,Misfits,1cXi8ALPQCBHZbf0EgP4Ey
2020,"Punky Reggae Party - 12"" Version",Bob Marley & The Wailers,2QsynagSdAqZj3U9HgDzjD
2020,Siga,Dead Fish,7Lvg39k5XgXevGR767ikYI
2020,Problems - Remastered 2012,Sex Pistols,1u7kkVrr14iBvrpYnZILJR
2020,American Psycho,Misfits,1cXi8ALPQCBHZbf0EgP4Ey
2020,Domingo,Nelson Ned,1qBGWp46vgiATN7mfKJd3s
2020,In My Eyes,Minor Threat,07PiZYrhllpSXtELkUxlrf
2020,Seventeen - Remastered 2012,Sex Pistols,1u7kkVrr14iBvrpYnZILJR
2020,Não Termina Assim,Dead Fish,7Lvg39k5XgXevGR767ikYI
2020,Territory,Sepultura,6JW8wliOEwaDZ231ZY7cf4
2020,"Die, Die My Darling - Fox Studio 1983",Misfits,1cXi8ALPQCBHZbf0EgP4Ey
2020,Six Pack,Black Flag,5Mhs3Eu8lU6sRCtRYsmABV
2020,You Don't Know Me,Caetano Veloso,7HGNYPmbDrMkylWqeFCOIQ
2020,Roubando Comida (2018),Dead Fish,7Lvg39k5XgXevGR767ikYI
2020,Stab,Planet Hemp,3nasa4yabzvUeb6DzejDYU
2020,Backseat Freestyle,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg
2020,Attitude,Bad Brains,1oVj9JmPUPg4SQ2uerV2xc
2020,Eleito por Ninguém,Dead Fish,7Lvg39k5XgXevGR767ikYI
2020,Repentless,Slayer,1IQ2e1buppatiN1bxUVkrk
2020,Blitzkrieg Bop - 2016 Remaster,Ramones,1co4F2pPNH8JjTutZkmgSm
2020,Merenda,Surra,5TM5LOr6mxQGod2sH9Uz9e
2020,Asfalto,Dead Fish,7Lvg39k5XgXevGR767ikYI
2020,This One Is for the Ladies and Gents (feat. Miles Bonny),Tall Black Guy,2bz6GlqjAN5fTFWvy0rmSP
2020,Da Lama ao Caos,Chico Science,7HnkRhoGqYLTasI52iJoE7
2020,Fome do cão,Raimundos,3CfJckVRuukdJSvK3r89yJ
2020,_Away,MARTIN $KY,0iK1U5DGAdiqJvL1vq858A
2020,One Drop,Bob Marley & The Wailers,2QsynagSdAqZj3U9HgDzjD
2020,54-46 Was My Number,The Maytals,6eHPmq8aR8X4TZIMvrD9Bo
2020,Cego de jericó,Rodox,4xlLXZhyat8hNIvgArQEak
2020,Tão Iguais,Dead Fish,7Lvg39k5XgXevGR767ikYI
2020,Forbidden Zone,Misfits,1cXi8ALPQCBHZbf0EgP4Ey
2020,Stay and Wander,Tom Doolie,4C7NcNb9V6lakzMGHQlm8i
2020,Let Her Go,Lofi Fruits Music,1dABGukgZ8XKKOdd2rVSHM
2020,No Fun - Remastered 2012,Sex Pistols,1u7kkVrr14iBvrpYnZILJR
2020,Triumph,Bayside Kings,1ixRGSR7pOSWqLTtbjL62p
2020,Planet B,King Gizzard & The Lizard Wizard,6XYvaoDGE0VmRt83Jss9Sn
2020,Wild in the Streets,Circle Jerks,4ubY8RYfXkcEqgjEMDuLYl
2020,Submission - Remastered 2012,Sex Pistols,1u7kkVrr14iBvrpYnZILJR
2020,D. I. Y. - Do or Die,Bayside Kings,1ixRGSR7pOSWqLTtbjL62p
2020,I'm The One,Descendents,1FGH4Bh7g9W6V4fUcKZWp5
2020,I Don't Wanna Hear It,Minor Threat,07PiZYrhllpSXtELkUxlrf
2020,No Future - God Save the Queen,Sex Pistols,1u7kkVrr14iBvrpYnZILJR
2020,Still Strong,Bayside Kings,1ixRGSR7pOSWqLTtbjL62p
2020,Nazi Punks Fuck Off,Dead Kennedys,30U8fYtiNpeA5KH6H87QUV
2020,Four Track,Planet Hemp,3nasa4yabzvUeb6DzejDYU
2020,Pretty Vacant,Sex Pistols,1u7kkVrr14iBvrpYnZILJR
2020,Coffee Mug,Descendents,1FGH4Bh7g9W6V4fUcKZWp5
2020,Blood Sugar Sex Magik,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5
2020,Papaia,Black Alien,6aCbXH85qN6xo54C7atSMx
2020,Bodies - Remastered 2012,Sex Pistols,1u7kkVrr14iBvrpYnZILJR
2020,TV Party,Black Flag,5Mhs3Eu8lU6sRCtRYsmABV
2020,Mickey Mouse Is Dead,Subhumans,1lJNwrcZP9AEjFL7s8YdbK
2017,Proprietários do Terceiro Mundo,Dead Fish,7Lvg39k5XgXevGR767ikYI
2017,Linear,Dead Fish,7Lvg39k5XgXevGR767ikYI
2017,Homem Borracha,Mukeka di Rato,2WEABapGGzYET6Dq5tmIDi
2017,Santeria,Sublime,0EdvGhlC1FkGItLOWQzG4J
2017,Sick Love,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5
2017,Fome do cão,Raimundos,3CfJckVRuukdJSvK3r89yJ
2017,Siga,Dead Fish,7Lvg39k5XgXevGR767ikYI
2017,Honrar Teu Nome,CPM 22,2Jw4Lrfjnyv2QsDoBgnrAP
2017,Take It or Leave It,Sublime With Rome,3XXrhkZKSGd3CUJQFnx5tQ
2017,"You're Gonna Go Far, Kid",The Offspring,5LfGQac0EIXyAN8aUwmNAQ
2017,Não,Dead Fish,7Lvg39k5XgXevGR767ikYI
2017,Mister Niterói,Black Alien,6aCbXH85qN6xo54C7atSMx
2017,Conflito Violento,Ratos De Porão,3d2xlrGC9JGD7ycsf0e8mF
2017,"I Don't Need No Doctor - Live at the Nokia Theatre, Los Angeles, CA - December 2007",John Mayer,0hEurMDQu99nJRq8pTxO14
2017,Queda Livre,Dead Fish,7Lvg39k5XgXevGR767ikYI
2017,Bastian Contra o Nada,Zander,2U9BIqZBwHMRy5KspZpzt9
2017,Atordoado,CPM 22,2Jw4Lrfjnyv2QsDoBgnrAP
2017,Fragmento,Dead Fish,7Lvg39k5XgXevGR767ikYI
2017,Mukeka di Rato,Mukeka di Rato,2WEABapGGzYET6Dq5tmIDi
2017,Um Dia De Domingo,Ivete Sangalo,7dzq55YG3wjViqexDwiycQ
2017,Legalize Já - Ao Vivo,Planet Hemp,3nasa4yabzvUeb6DzejDYU
2017,Escapando,Dead Fish,7Lvg39k5XgXevGR767ikYI
2017,Escalas Tropicais,Charlie Brown Jr.,1on7ZQ2pvgeQF4vmIA09x5
2017,Buffalo Soldier,Bob Marley & The Wailers,2QsynagSdAqZj3U9HgDzjD
2017,Minha Escolinha,Mukeka di Rato,2WEABapGGzYET6Dq5tmIDi
2017,Ande,BRAZA,5F0iFhw7bZE7a8INjualJn
2017,Like a Stone,Audioslave,2ziB7fzrXBoh1HUPS6sVFn
2017,Afasia,Dead Fish,7Lvg39k5XgXevGR767ikYI
2017,Viva (Melô Dos Vileiros) - Live,Criolo,37ZflmHTdxkSLQuT8w9NBs
2017,Could You Be Loved,Bob Marley & The Wailers,2QsynagSdAqZj3U9HgDzjD
2017,Diesel,Dead Fish,7Lvg39k5XgXevGR767ikYI
2017,Bonita - Ao Vivo | Acústico,Raimundos,3CfJckVRuukdJSvK3r89yJ
2017,Blood Sugar Sex Magik,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5
2017,Man Down,Rihanna,5pKCCKE2ajJHZ9KAiaK11H
2017,Qual É o Rosto de Deus?,BRAZA,5F0iFhw7bZE7a8INjualJn
2017,Autonomia,Dead Fish,7Lvg39k5XgXevGR767ikYI
2017,My Hero,Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD
2017,California - Tchad Blake Mix,Phantom Planet,0LsTFjEB1IIrh7IlTxs1GY
2017,"Girl, I Wanna Lay You Down",ALO,65c0gzsw9JsPUxm09QPjQj
2017,Procrastinando,Dead Fish,7Lvg39k5XgXevGR767ikYI
2017,Todos Por 1 / Citação: Hino Nacional,CPM 22,2Jw4Lrfjnyv2QsDoBgnrAP
2017,Killing In The Name,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj
2017,Is This Love,Bob Marley & The Wailers,2QsynagSdAqZj3U9HgDzjD
2017,Without Me,Eminem,7dGJo4pcD2V6oG8kP0tJRR
2017,Auto Falantes,Zander,2U9BIqZBwHMRy5KspZpzt9
2017,Didático,Dead Fish,7Lvg39k5XgXevGR767ikYI
2017,"Não Compre, Plante! - Ao Vivo",Planet Hemp,3nasa4yabzvUeb6DzejDYU
2017,Nem me lembro mais,Detonautas,5AlUDdksfPP7l4Qm22MJA9
2017,Umaextrapunkprumextrafunk,Black Alien,6aCbXH85qN6xo54C7atSMx
2017,Johnny B. Goode - 2002 Remaster,Peter Tosh,0oea1hwGMfUxZbLxJc1XUN
2017,Oldboy,Dead Fish,7Lvg39k5XgXevGR767ikYI
2017,Que Beleza,Tim Maia,0jOs0wnXCu1bGGP7kh5uIu
2017,Demorô - Live,Criolo,37ZflmHTdxkSLQuT8w9NBs
2017,Give It Away,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5
2017,Whole Lotta Love - 1990 Remaster,Led Zeppelin,36QJpDe2go2KgaRleHCDTp
2017,Feels Like We Only Go Backwards,Tame Impala,5INjqkS1o8h1imAzPqGZBb
2017,Bridge Burning,Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD
2017,Subprodutos,Dead Fish,7Lvg39k5XgXevGR767ikYI
2017,Locked out of Heaven,Bruno Mars,0du5cEVh5yTK9QJze8zA0C
2017,Intro - Ao Vivo,Planet Hemp,3nasa4yabzvUeb6DzejDYU
2017,"Steady, As She Goes",The Raconteurs,4wo1267SJuUfHgasdlfNfc
2017,I Shot The Sheriff - Crossroad 2 Box/Set Version,Eric Clapton,6PAt558ZEZl0DmdXlnjMgD
2017,Deixa eu falar...,Raimundos,3CfJckVRuukdJSvK3r89yJ
2017,Blind,Korn,3RNrq3jvMZxD9ZyoOZbQOD
2017,Tão Iguais,Dead Fish,7Lvg39k5XgXevGR767ikYI
2017,Perdido de Amor (feat. Edson Gomes) - Natiruts Reggae Brasil - Ao Vivo,Natiruts,4PhdYoQGH8s1xee81dqQOO
2017,Knockin' On Heaven's Door,Eric Clapton,6PAt558ZEZl0DmdXlnjMgD
2017,Lonely Boy,The Black Keys,7mnBLXK823vNxN3UWB7Gfz
2017,Crossroads,John Mayer,0hEurMDQu99nJRq8pTxO14
2017,"You Don't Love Me (No, No, No) - Extended Mix",Dawn Penn,6mLXvSt7Xxy2r9uBba1O6Z
2017,Não Deixe O Mar Te Engolir,Charlie Brown Jr.,1on7ZQ2pvgeQF4vmIA09x5
2017,With You,Linkin Park,6XyY86QOPPrYVGvF9ch6wz
2017,Vitória,Dead Fish,7Lvg39k5XgXevGR767ikYI
2017,Little Wing,Jimi Hendrix,776Uo845nYHJpNaStv1Ds4
2017,Caminhos do Destino,Black Alien,6aCbXH85qN6xo54C7atSMx
2017,Você Me Encantou Demais - Ao Vivo,Natiruts,4PhdYoQGH8s1xee81dqQOO
2017,HUMBLE.,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg
2017,Suck My Kiss,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5
2017,Cupid's Chokehold / Breakfast in America - Radio Mix,Gym Class Heroes,4IJczjB0fJ04gs4uvP0Fli
2017,By Myself,Linkin Park,6XyY86QOPPrYVGvF9ch6wz
2017,912 Passos,Dead Fish,7Lvg39k5XgXevGR767ikYI
2017,Rinha de Magnata,Mukeka di Rato,2WEABapGGzYET6Dq5tmIDi
2017,DNA.,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg
2017,That's What I Like,Bruno Mars,0du5cEVh5yTK9QJze8zA0C
2017,Desconfio - Live,CPM 22,2Jw4Lrfjnyv2QsDoBgnrAP
2017,Fluorescent Adolescent,Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH
2017,Michel Oghata,Dead Fish,7Lvg39k5XgXevGR767ikYI
2017,O Carcará e a Rosa - Ao Vivo,Natiruts,4PhdYoQGH8s1xee81dqQOO
2017,Me Gustas Tu,Manu Chao,6wH6iStAh4KIaWfuhf0NYM
2017,Hey Joe,Jimi Hendrix,776Uo845nYHJpNaStv1Ds4
2017,Roadhouse Blues,The Doors,22WZ7M8sxp5THdruNY3gXt
2017,Nem Me Lembro Mais,Detonautas,5AlUDdksfPP7l4Qm22MJA9
2017,Superstition - Single Version,Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi
2017,O Vencedor,Los Hermanos,7Brxri4l1ATShikyHXsEr6
2017,Oh! Darling - Remastered,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
2017,Tighten Up,The Black Keys,7mnBLXK823vNxN3UWB7Gfz
2017,Por Nós 3 - Live,CPM 22,2Jw4Lrfjnyv2QsDoBgnrAP
2017,Inevitável - Ao Vivo,CPM 22,2Jw4Lrfjnyv2QsDoBgnrAP
2017,Rap God,Eminem,7dGJo4pcD2V6oG8kP0tJRR
